67108864,100,138.953,139.904,137.887,0,38.7439,38.7904,38.6795,25,25,0
67108864,110,139.01,141.208,138.159,0,38.9654,39.1698,38.7491,25,25,0
67108864,120,138.894,139.681,137.528,0,38.9901,39.0983,38.7346,25,25,0
67108864,130,138.917,139.751,138.004,0,39.0643,39.1351,38.7809,25,25,0
67108864,140,138.958,139.909,137.609,0,39.2317,40.9493,39.0496,25,25,0
67108864,150,139.055,140.097,138.04,0,40.827,41.0121,40.7173,25,25,0
67108864,160,138.85,139.786,137.811,0,40.9514,41.0909,40.7345,25,25,0
67108864,170,138.888,139.571,137.944,0,41.0312,41.1892,40.9271,25,25,0
67108864,180,139.063,140.079,137.492,0,41.0493,41.1673,40.9583,25,25,0
67108864,190,139.089,140.991,137.628,0,41.1577,41.2265,41.0728,25,25,0
67108864,200,138.999,139.906,137.981,0,41.1924,41.2648,41.1369,25,25,0
67108864,210,139.171,140.874,138.511,0,41.2243,41.2669,41.1825,25,25,0
67108864,220,139.083,140.022,138.29,0,41.2576,41.339,41.2019,25,25,0
67108864,230,139.154,140.454,138.452,0,41.2761,41.3888,41.1861,25,25,0
67108864,240,139.026,141.307,138.283,0,41.2888,41.3579,41.2456,25,25,0
67108864,250,138.965,140.053,137.377,0,41.3391,41.399,41.2464,25,25,0
67108864,260,139.018,139.72,138.089,0,41.473,41.5398,41.4053,25,25,0
67108864,270,139.08,139.952,137.281,0,41.5171,41.6069,41.4402,25,25,0
67108864,280,138.969,140.796,137.501,0,41.6355,43.331,41.4262,25,25,0
67108864,290,138.98,139.623,138.096,0,43.1952,43.4642,41.5461,25,25,0
67108864,300,139.081,141.588,137.759,0,43.3443,43.4722,43.2011,25,25,0
67108864,310,139.013,140.274,138.04,0,43.4032,43.483,43.317,25,25,0
67108864,320,138.982,139.782,138.007,0,43.4333,43.5103,43.3549,25,25,0
67108864,330,138.991,140.35,138.221,0,43.5017,43.5886,43.4139,25,25,0
67108864,340,139.013,139.892,138.433,0,43.4708,43.5725,43.3448,25,25,0
67108864,350,139.051,140.739,138.225,0,43.5214,43.5972,43.4465,25,25,0
67108864,360,139.075,140.789,138.271,0,43.5608,43.6114,43.5244,25,25,0
67108864,370,138.969,139.731,138.39,0,43.6495,43.7171,43.562,25,25,0
67108864,380,139.204,141.838,138.206,0,43.7203,43.7983,43.6493,25,25,0
67108864,390,139.046,140.02,138.17,0,43.6628,43.7655,43.584,25,25,0
67108864,400,139.018,140.788,138.344,0,43.6685,43.7468,43.604,25,25,0
67108864,410,139.036,141.852,138.14,0,43.7359,43.8682,43.65,25,25,0
67108864,420,138.942,139.803,138.38,0,43.7194,43.8277,43.6378,25,25,0
67108864,430,139.059,139.68,138.273,0,43.7391,43.8382,43.6531,25,25,0
67108864,440,139.098,139.865,138.458,0,43.7366,43.8515,43.6856,25,25,0
67108864,450,138.997,139.735,138.29,0,43.8189,44.096,43.7168,25,25,0
67108864,460,138.911,139.452,138.193,0,43.9092,43.9714,43.8248,25,25,0
67108864,470,139.188,141.403,138.151,0,43.9139,44.0143,43.8304,25,25,0
67108864,480,138.947,139.658,137.753,0,43.8835,44.0299,43.8123,25,25,0
67108864,490,138.98,139.675,138.004,0,43.954,44.0786,43.8739,25,25,0
67108864,500,139.058,139.96,138.086,0,43.9948,44.0932,43.8997,25,25,0
